pd . set_option ( 'display.max_columns' , <var5> )	<var5> 番目までの列を表示させる
pd . set_option ( 'display.max_columns' , <var4> )	最大表示列数を <var4> 列に設定する
pd . set_option ( 'display.max_columns' , <var4> )	<var4> 番まで列が表示できるように変更する
pd . set_option ( 'display.max_columns' , <var5> )	<var5> 番目まで列が表示できるようにセットする
pd . set_option ( 'display.max_columns' , <var5> )	<var5> 番目まで列を表示できるようにセットする
pd . set_option ( 'display.max_columns' , <var5> )	<var5> 番目まで列を表示できるように変更する
pd . set_option ( 'display.max_columns' , <var1> )	<var1> 番まで列を表示できるように設定する
pd . set_option ( 'display.max_columns' , <var3> )	<var3> 番目まで列を表示できるように設定する
encoding = 'shift_jis'	そこで、シフト JIS を用いる
encoding = 'shift_jis'	そこで、文字コードは shift - jis
encoding = 'shift_jis'	そこで、文字コードとして shift - jis を使用する
encoding = 'shift_jis'	そこで、文字コードは shift - jis を用いる
encoding = 'shift_jis'	そこで、文字コードはシフト JIS とする
encoding = 'shift_jis'	そこで、文字コードとしてシフト JIS を使う
encoding = 'shift_jis'	そこで、文字コードはシフト JIS を用いる
encoding = 'shift_jis'	そこで、文字コードをシフト JIS にする
encoding = 'shift_jis'	そこで、文字コードを shift - jis に設定する
encoding = 'shift_jis'	そこで、文字コードはシフト JIS
encoding = 'shift_jis'	そこで、文字コードは shift - jis
encoding = 'shift_jis'	そこで、文字コードが shift - jis である
encoding = 'shift_jis'	そこで、 header = None @option
encoding = 'shift_jis'	そこで、ヘッダーを指定しない
encoding = 'shift_jis'	そこで、ヘッダー無し
encoding = 'shift_jis'	そこで、ヘッダーは無し
encoding = 'shift_jis'	そこで、 0 行目をヘッダーとして認識しない
encoding = 'shift_jis'	そこで、先頭行をヘッダーとして認識しない
encoding = 'shift_jis'	そこで、 0 行目をヘッダーとしない
encoding = 'shift_jis'	そこで、ヘッダー行を含まない
encoding = 'shift_jis'	そこで、列名なし
encoding = 'shift_jis'	そこで、列名いらない
color = <var5>	そこで、色を <var5> とする
fontsize = <var2>	そこで、文字の大きさを <var2> とする
fontsize = <var1>	そこで、フォントサイズを <var1> とする
pd . read_excel ( <var4> )	エクセルファイル <var4> を読む
pd . read_excel ( <var1> )	エクセルファイル <var1> をデータフレームとして読み込む
pd . read_excel ( <var3> )	エクセルファイル <var3> をデータフレームとして読む
pd . read_excel ( <var2> )	エクセルファイル <var2> を読み込む
<var6> = pd . read_excel ( <var4> )	エクセルファイル <var4> を読み、 <var6> とする
<var4> = pd . read_excel ( <var1> )	エクセルファイル <var1> をデータフレームとして読み込み、 <var4> とする
<var2> = pd . read_excel ( <var5> )	エクセルファイル <var5> をデータフレームとして読んで、 <var2> とする
<var6> = pd . read_excel ( <var3> )	エクセルファイル <var3> を読み込んで、 <var6> とする
pd . read_excel ( <var5> )	エクセルファイル <var5> から読む
pd . read_excel ( <var2> )	エクセルファイル <var2> からデータフレームを読む
pd . read_excel ( <var3> )	エクセルファイル <var3> から読み込む
<var5> = pd . read_excel ( <var1> )	エクセルファイル <var1> から読んで、 <var5> とする
<var1> = pd . read_excel ( <var6> )	エクセルファイル <var6> からデータフレームを読んで、 <var1> とする
<var5> = pd . read_excel ( <var3> )	エクセルファイル <var3> から読み込み、 <var5> とする
pd . read_excel ( <var2> )	エクセルファイル <var2> をデータフレームとして読む
pd . read_excel ( <var6> )	エクセル <var6> をデータフレームに読み込む
pd . read_excel ( <var5> )	エクセルデータ <var5> を読む
pd . read_excel ( <var5> )	エクセルの <var5> をデータフレームとして読む
pd . read_excel ( <var3> )	エクセルの <var3> をデータフレームに読む
pd . read_excel ( <var4> )	エクセル <var4> を読み込む
pd . read_excel ( <var2> )	エクセルデータ <var2> をデータフレームに読む
<var2> = pd . read_excel ( <var3> )	エクセルファイル <var3> をデータフレームとして読み、 <var2> に代入する
<var1> = pd . read_excel ( <var6> )	エクセル <var6> をデータフレームに読み込み、 <var1> に代入する
<var5> = pd . read_excel ( <var3> )	エクセルデータ <var3> を読んで、 <var5> に代入する
<var6> = pd . read_excel ( <var5> )	エクセルの <var5> をデータフレームとして読み、 <var6> とする
<var2> = pd . read_excel ( <var5> )	エクセルの <var5> をデータフレームに読み、 <var2> にする
<var3> = pd . read_excel ( <var5> )	エクセル <var5> を読み込み、 <var3> にする
<var1> = pd . read_excel ( <var4> )	エクセルデータ <var4> をデータフレームに読んで、 <var1> とする
pd . read_excel ( <var3> )	エクセルの <var3> から読み込む
pd . read_excel ( <var2> )	エクセルファイル <var2> からデータフレームを読む
pd . read_excel ( <var5> )	エクセルの <var5> からデータフレームを読み込む
pd . read_excel ( <var1> )	エクセルデータ <var1> からデータフレームに読み込む
